Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 High CPU 44,c3-highcpu-44,88 GiB,44,,,,
C3 High CPU 8,c3-highcpu-8,16 GiB,8,,,,
C3 High CPU 88,c3-highcpu-88,176 GiB,88,,,,
C3 High Memory 176,c3-highmem-176,1408 GiB,176,,,,
C3 High Memory 192 metal,c3-highmem-192-metal,1536 GiB,192,,,,
C3 High Memory 22,c3-highmem-22,176 GiB,22,,,,
C3 High Memory 4,c3-highmem-4,32 GiB,4,,,,
C3 High Memory 44,c3-highmem-44,352 GiB,44,,,,
C3 High Memory 8,c3-highmem-8,64 GiB,8,,,,
C3 High Memory 88,c3-highmem-88,704 GiB,88,,,,
C3 Standard 176,c3-standard-176,704 GiB,176,,,,
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,,,,
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,,,,
C3 Standard 22,c3-standard-22,88 GiB,22,,,,
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,,,,
C3 Standard 4,c3-standard-4,16 GiB,4,,,,
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,,,,
C3 Standard 44,c3-standard-44,176 GiB,44,,,,
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,,,,
C3 Standard 8,c3-standard-8,32 GiB,8,,,,
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,,,,
C3 Standard 88,c3-standard-88,352 GiB,88,,,,
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,,,,
C4 High CPU 144,c4-highcpu-144,288 GiB,144,,,,
C4 High CPU 16,c4-highcpu-16,32 GiB,16,,,,
C4 High CPU 192,c4-highcpu-192,384 GiB,192,,,,
C4 High CPU 2,c4-highcpu-2,4 GiB,2,,,,
C4 High CPU 24,c4-highcpu-24,48 GiB,24,,,,
C4 High CPU 288,c4-highcpu-288,576 GiB,288,,,,
C4 High CPU 32,c4-highcpu-32,64 GiB,32,,,,
C4 High CPU 4,c4-highcpu-4,8 GiB,4,,,,
C4 High CPU 48,c4-highcpu-48,96 GiB,48,,,,
C4 High CPU 8,c4-highcpu-8,16 GiB,8,,,,
C4 High CPU 96,c4-highcpu-96,192 GiB,96,,,,
C4 High Memory 144,c4-highmem-144,1116 GiB,144,,,,
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,,,,
C4 High Memory 16,c4-highmem-16,124 GiB,16,,,,
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,,,,
C4 High Memory 192,c4-highmem-192,1488 GiB,192,,,,
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,,,,
C4 High Memory 2,c4-highmem-2,15 GiB,2,,,,
C4 High Memory 24,c4-highmem-24,186 GiB,24,,,,
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,,,,
C4 High Memory 288,c4-highmem-288,2232 GiB,288,,,,
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,,,,
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,,,,
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,,,,
C4 High Memory 32,c4-highmem-32,248 GiB,32,,,,
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,,,,
C4 High Memory 4,c4-highmem-4,31 GiB,4,,,,
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,,,,
C4 High Memory 48,c4-highmem-48,372 GiB,48,,,,
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,,,,
C4 High Memory 8,c4-highmem-8,62 GiB,8,,,,
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,,,,
C4 High Memory 96,c4-highmem-96,744 GiB,96,,,,
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,,,,
C4 Standard 144,c4-standard-144,540 GiB,144,,,,
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,,,,
C4 Standard 16,c4-standard-16,60 GiB,16,,,,
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,,,,
C4 Standard 192,c4-standard-192,720 GiB,192,,,,
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,,,,
C4 Standard 2,c4-standard-2,7 GiB,2,,,,
C4 Standard 24,c4-standard-24,90 GiB,24,,,,
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,,,,
C4 Standard 288,c4-standard-288,1080 GiB,288,,,,
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,,,,
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,,,,
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,,,,
C4 Standard 32,c4-standard-32,120 GiB,32,,,,
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,,,,
C4 Standard 4,c4-standard-4,15 GiB,4,,,,
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,,,,
C4 Standard 48,c4-standard-48,180 GiB,48,,,,
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,,,,
C4 Standard 8,c4-standard-8,30 GiB,8,,,,
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,,,,
C4 Standard 96,c4-standard-96,360 GiB,96,,,,
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,,,,
E2 High CPU 16,e2-highcpu-16,16 GiB,16,,,,
E2 High CPU 2,e2-highcpu-2,2 GiB,2,,,,
E2 High CPU 32,e2-highcpu-32,32 GiB,32,,,,
E2 High CPU 4,e2-highcpu-4,4 GiB,4,,,,
E2 High CPU 8,e2-highcpu-8,8 GiB,8,,,,
E2 High Memory 16,e2-highmem-16,128 GiB,16,,,,
E2 High Memory 2,e2-highmem-2,16 GiB,2,,,,
E2 High Memory 4,e2-highmem-4,32 GiB,4,,,,
E2 High Memory 8,e2-highmem-8,64 GiB,8,,,,
E2 Medium,e2-medium,4 GiB,2,,,,
E2 Micro,e2-micro,1 GiB,2,,,,
E2 Small,e2-small,2 GiB,2,,,,
E2 Standard 16,e2-standard-16,64 GiB,16,,,,
E2 Standard 2,e2-standard-2,8 GiB,2,,,,
E2 Standard 32,e2-standard-32,128 GiB,32,,,,
E2 Standard 4,e2-standard-4,16 GiB,4,,,,
E2 Standard 8,e2-standard-8,32 GiB,8,,,,
G2 Standard 12,g2-standard-12,48 GiB,12,,,,
G2 Standard 16,g2-standard-16,64 GiB,16,,,,
G2 Standard 24,g2-standard-24,96 GiB,24,,,,
G2 Standard 32,g2-standard-32,128 GiB,32,,,,
G2 Standard 4,g2-standard-4,16 GiB,4,,,,
G2 Standard 48,g2-standard-48,192 GiB,48,,,,
G2 Standard 8,g2-standard-8,32 GiB,8,,,,
G2 Standard 96,g2-standard-96,384 GiB,96,,,,
H3 Standard 88,h3-standard-88,352 GiB,88,,,,
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,,,,
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,,,,
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,,,,
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,,,,
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,,,,
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.5795 hourly,€0.689 hourly,€2.2074 hourly,€1.317 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€3.159 hourly,€1.3781 hourly,€4.4149 hourly,€2.634 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€6.318 hourly,€2.7561 hourly,€8.8298 hourly,€5.268 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€9.5091 hourly,€4.2972 hourly,€13.9048 hourly,€8.6929 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€19.0182 hourly,€8.5944 hourly,€27.8096 hourly,€17.3858 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.3773 hourly,€1.0743 hourly,€3.4762 hourly,€2.1732 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€4.7545 hourly,€2.1486 hourly,€6.9524 hourly,€4.3464 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€18.7932 hourly,€7.4533 hourly,€23.1889 hourly,€11.849 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€37.5863 hourly,€14.9067 hourly,€46.3777 hourly,€23.6981 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€9.3966 hourly,€3.7267 hourly,€11.5944 hourly,€5.9245 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,,,,
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,,,,
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,,,,
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,,,,
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,,,,
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,,,,
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,,,,
N1 High Memory 16,n1-highmem-16,104 GiB,16,,,,
N1 High Memory 2,n1-highmem-2,13 GiB,2,,,,
N1 High Memory 32,n1-highmem-32,208 GiB,32,,,,
N1 High Memory 4,n1-highmem-4,26 GiB,4,,,,
N1 High Memory 64,n1-highmem-64,416 GiB,64,,,,
N1 High Memory 8,n1-highmem-8,52 GiB,8,,,,
N1 High Memory 96,n1-highmem-96,624 GiB,96,,,,
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,,,,
N1 Standard 1,n1-standard-1,3.75 GiB,1,,,,
N1 Standard 16,n1-standard-16,60 GiB,16,,,,
N1 Standard 2,n1-standard-2,7.5 GiB,2,,,,
N1 Standard 32,n1-standard-32,120 GiB,32,,,,
N1 Standard 4,n1-standard-4,15 GiB,4,,,,
N1 Standard 64,n1-standard-64,240 GiB,64,,,,
N1 Standard 8,n1-standard-8,30 GiB,8,,,,
N1 Standard 96,n1-standard-96,360 GiB,96,,,,
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,,,,
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,,,,
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,,,,
N2 High CPU 16,n2-highcpu-16,16 GiB,16,,,,
N2 High CPU 2,n2-highcpu-2,2 GiB,2,,,,
N2 High CPU 32,n2-highcpu-32,32 GiB,32,,,,
N2 High CPU 4,n2-highcpu-4,4 GiB,4,,,,
N2 High CPU 48,n2-highcpu-48,48 GiB,48,,,,
N2 High CPU 64,n2-highcpu-64,64 GiB,64,,,,
N2 High CPU 8,n2-highcpu-8,8 GiB,8,,,,
N2 High CPU 80,n2-highcpu-80,80 GiB,80,,,,
N2 High CPU 96,n2-highcpu-96,96 GiB,96,,,,
N2 High Memory 128,n2-highmem-128,864 GiB,128,,,,
N2 High Memory 16,n2-highmem-16,128 GiB,16,,,,
N2 High Memory 2,n2-highmem-2,16 GiB,2,,,,
N2 High Memory 32,n2-highmem-32,256 GiB,32,,,,
N2 High Memory 4,n2-highmem-4,32 GiB,4,,,,
N2 High Memory 48,n2-highmem-48,384 GiB,48,,,,
N2 High Memory 64,n2-highmem-64,512 GiB,64,,,,
N2 High Memory 8,n2-highmem-8,64 GiB,8,,,,
N2 High Memory 80,n2-highmem-80,640 GiB,80,,,,
N2 High Memory 96,n2-highmem-96,768 GiB,96,,,,
N2 Standard 128,n2-standard-128,512 GiB,128,,,,
N2 Standard 16,n2-standard-16,64 GiB,16,,,,
N2 Standard 2,n2-standard-2,8 GiB,2,,,,
N2 Standard 32,n2-standard-32,128 GiB,32,,,,
N2 Standard 4,n2-standard-4,16 GiB,4,,,,
N2 Standard 48,n2-standard-48,192 GiB,48,,,,
N2 Standard 64,n2-standard-64,256 GiB,64,,,,
N2 Standard 8,n2-standard-8,32 GiB,8,,,,
N2 Standard 80,n2-standard-80,320 GiB,80,,,,
N2 Standard 96,n2-standard-96,384 GiB,96,,,,
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€1.0971 hourly,,€6.1207 hourly,
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.1371 hourly,,€0.7651 hourly,
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0171 hourly,,€0.0956 hourly,
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€1.9199 hourly,,€10.7113 hourly,
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.2743 hourly,,€1.5302 hourly,
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0343 hourly,,€0.1913 hourly,
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.4114 hourly,,€2.2953 hourly,
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.5485 hourly,,€3.0604 hourly,
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0686 hourly,,€0.3825 hourly,
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.6857 hourly,,€3.8255 hourly,
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.8228 hourly,,€4.5906 hourly,
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.2506 hourly,,€0.8785 hourly,
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0313 hourly,,€0.1098 hourly,
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.5011 hourly,,€1.757 hourly,
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.0626 hourly,,€0.2196 hourly,
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.7517 hourly,,€2.6356 hourly,
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€1.0023 hourly,,€3.5141 hourly,
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.1253 hourly,,€0.4393 hourly,
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€1.2528 hourly,,€4.3926 hourly,
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€1.5034 hourly,,€5.2711 hourly,
N2D Standard 128,n2d-standard-128,512 GiB,128,€1.486 hourly,,€6.5096 hourly,
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.1857 hourly,,€0.8137 hourly,
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0232 hourly,,€0.1017 hourly,
N2D Standard 224,n2d-standard-224,896 GiB,224,€2.6005 hourly,,€11.3919 hourly,
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.3715 hourly,,€1.6274 hourly,
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0464 hourly,,€0.2034 hourly,
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.5572 hourly,,€2.4411 hourly,
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.743 hourly,,€3.2548 hourly,
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0929 hourly,,€0.4069 hourly,
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.9287 hourly,,€4.0685 hourly,
N2D Standard 96,n2d-standard-96,384 GiB,96,€1.1145 hourly,,€4.8822 hourly,
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.6283 hourly,€0.2514 hourly,€1.2563 hourly,€0.8793 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0785 hourly,€0.0314 hourly,€0.157 hourly,€0.1099 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.2566 hourly,€0.5028 hourly,€2.5125 hourly,€1.7587 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1571 hourly,€0.0628 hourly,€0.3141 hourly,€0.2198 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€1.8849 hourly,€0.7541 hourly,€3.7688 hourly,€2.638 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.5132 hourly,€1.0055 hourly,€5.025 hourly,€3.5173 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.3141 hourly,€0.1257 hourly,€0.6281 hourly,€0.4397 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€3.1415 hourly,€1.2569 hourly,€6.2813 hourly,€4.3967 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.9772 hourly,€0.3911 hourly,€1.6052 hourly,€1.0191 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1222 hourly,€0.0489 hourly,€0.2006 hourly,€0.1274 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.9544 hourly,€0.7822 hourly,€3.2104 hourly,€2.0381 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2443 hourly,€0.0978 hourly,€0.4013 hourly,€0.2548 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€2.9317 hourly,€1.1733 hourly,€4.8155 hourly,€3.0572 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€3.9089 hourly,€1.5644 hourly,€6.4207 hourly,€4.0763 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.4886 hourly,€0.1956 hourly,€0.8026 hourly,€0.5095 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€4.8861 hourly,€1.9555 hourly,€8.0259 hourly,€5.0953 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.7446 hourly,€0.298 hourly,€1.3726 hourly,€0.9259 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0931 hourly,€0.0372 hourly,€0.1716 hourly,€0.1157 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.4892 hourly,€0.5959 hourly,€2.7451 hourly,€1.8518 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.1862 hourly,€0.0745 hourly,€0.3431 hourly,€0.2315 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€2.2338 hourly,€0.8939 hourly,€4.1177 hourly,€2.7777 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€2.9784 hourly,€1.1918 hourly,€5.4902 hourly,€3.7036 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.3723 hourly,€0.149 hourly,€0.6863 hourly,€0.463 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€3.723 hourly,€1.4898 hourly,€6.8628 hourly,€4.6295 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,,,,
T2A Standard 16,t2a-standard-16,64 GiB,16,,,,
T2A Standard 2,t2a-standard-2,8 GiB,2,,,,
T2A Standard 32,t2a-standard-32,128 GiB,32,,,,
T2A Standard 4,t2a-standard-4,16 GiB,4,,,,
T2A Standard 48,t2a-standard-48,192 GiB,48,,,,
T2A Standard 8,t2a-standard-8,32 GiB,8,,,,
T2D Standard 1,t2d-standard-1,4 GiB,1,,,,
T2D Standard 16,t2d-standard-16,64 GiB,16,,,,
T2D Standard 2,t2d-standard-2,8 GiB,2,,,,
T2D Standard 32,t2d-standard-32,128 GiB,32,,,,
T2D Standard 4,t2d-standard-4,16 GiB,4,,,,
T2D Standard 48,t2d-standard-48,192 GiB,48,,,,
T2D Standard 60,t2d-standard-60,240 GiB,60,,,,
T2D Standard 8,t2d-standard-8,32 GiB,8,,,,
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,,,,
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,,,,
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,,,,
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,,,,
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,,,,
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,,,,
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,,,,
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,,,,
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,,,,
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,,,,
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,,,,
Z3 High Memory 88,z3-highmem-88,704 GiB,88,,,,
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,,,,
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,,,,
